Response	Gene_ENSEMBL_ID	quantitative_sorting_score	visualization_score	baseline_score	Percent_appearing_in_restart_set
Doxorubicin	ENSG00000197142	8570.2	0.52794778	0.04607605	0.0
Doxorubicin	ENSG00000100271	8569.66	0.52791143	-0.04286399	0.0
Doxorubicin	ENSG00000116815	8565.74	0.5276476	-0.08826013	0.0
Doxorubicin	ENSG00000088298	8565.48	0.5276301	0.02732215	0.0
Doxorubicin	ENSG00000082898	8564.61	0.52757155	-0.06352529	0.0
Doxorubicin	ENSG00000274618	8561.91	0.52738982	-0.04342322	0.0
Doxorubicin	ENSG00000100412	8561.35	0.52735213	0.08986925	0.0
Doxorubicin	ENSG00000142910	8559.53	0.52722964	-0.04212891	0.0
Doxorubicin	ENSG00000198604	8559.47	0.5272256	-0.03883801	0.0
Doxorubicin	ENSG00000127337	8557.43	0.5270883	-0.04546312	0.0
Doxorubicin	ENSG00000146904	8554.01	0.52685812	0.03538614	0.0
Doxorubicin	ENSG00000085377	8552.74	0.52677264	0.07226971	0.0
Doxorubicin	ENSG00000244509	8552.2	0.5267363	-0.11714477	0.05
Doxorubicin	ENSG00000100150	8552.06	0.52672688	-0.01900169	0.0
Doxorubicin	ENSG00000167994	8551.68	0.5267013	-0.03000807	0.0
Doxorubicin	ENSG00000112782	8550.8	0.52664207	0.02278787	0.0
Doxorubicin	ENSG00000126777	8548.86	0.5265115	-0.02869508	0.0
Doxorubicin	ENSG00000100221	8547.75	0.5264368	-0.04687319	0.0
Doxorubicin	ENSG00000133121	8546.9	0.52637959	0.01921882	0.0
Doxorubicin	ENSG00000102387	8546.57	0.52635738	-0.03588732	0.0
Doxorubicin	ENSG00000141458	8539.67	0.52589298	0.02664862	0.0
Doxorubicin	ENSG00000198822	8537.09	0.52571933	0.05333513	0.0
Doxorubicin	ENSG00000157240	8535.39	0.52560491	0.05082396	0.0
Doxorubicin	ENSG00000107872	8534.98	0.52557732	0.00556163	0.0
Doxorubicin	ENSG00000080007	8534.44	0.52554098	-0.07466347	0.0
Doxorubicin	ENSG00000100060	8534.18	0.52552348	-0.03725326	0.0
Doxorubicin	ENSG00000100219	8532.34	0.52539964	0.08379859	0.0
Doxorubicin	ENSG00000037897	8529.55	0.52521186	-0.02876327	0.0
Doxorubicin	ENSG00000164749	8528.45	0.52513782	-0.05042175	0.0
Doxorubicin	ENSG00000075643	8527.02	0.52504158	-0.00061139	0.0
Doxorubicin	ENSG00000102572	8525.55	0.52494264	-0.02930553	0.0
Doxorubicin	ENSG00000135097	8524.16	0.52484909	0.10145022	0.0
Doxorubicin	ENSG00000152556	8523.1	0.52477774	0.02620293	0.0
Doxorubicin	ENSG00000148082	8520.58	0.52460814	0.00907015	0.0
Doxorubicin	ENSG00000163820	8520.07	0.52457381	-0.0665685	0.0
Doxorubicin	ENSG00000107862	8518.64	0.52447757	0.07611522	0.0
Doxorubicin	ENSG00000099860	8513.06	0.52410201	-0.07247616	0.0
Doxorubicin	ENSG00000119522	8508.77	0.52381327	-0.08143033	0.0
Doxorubicin	ENSG00000136305	8508.37	0.52378635	0.05804752	0.0
Doxorubicin	ENSG00000119013	8507.42	0.52372241	0.06487213	0.0
Doxorubicin	ENSG00000112984	8506.96	0.52369145	0.00317155	0.0
Doxorubicin	ENSG00000102007	8505.27	0.52357771	0.00830013	0.0
Doxorubicin	ENSG00000170011	8503.28	0.52344377	0.11861035	0.05
Doxorubicin	ENSG00000166444	8502.08	0.52336301	-0.00387246	0.0
Doxorubicin	ENSG00000176887	8501.43	0.52331926	0.00042809	0.0
Doxorubicin	ENSG00000117411	8500.59	0.52326272	0.07707941	0.0
Doxorubicin	ENSG00000120725	8499.5	0.52318936	0.04781089	0.0
Doxorubicin	ENSG00000175198	8499.31	0.52317657	0.00229274	0.0
Doxorubicin	ENSG00000171243	8497.55	0.52305812	-0.01567987	0.0
Doxorubicin	ENSG00000170445	8495.71	0.52293428	-0.10385113	0.01
Doxorubicin	ENSG00000000003	8495.27	0.52290467	-0.0490512	0.0
Doxorubicin	ENSG00000181965	8494.76	0.52287034	-0.02993635	0.0
Doxorubicin	ENSG00000140105	8493.33	0.5227741	-0.138191	0.22
Doxorubicin	ENSG00000095303	8491.17	0.52262872	0.01721505	0.0
Doxorubicin	ENSG00000130988	8490.56	0.52258766	-0.02084746	0.0
Doxorubicin	ENSG00000006695	8489.95	0.52254661	-0.0237793	0.0
Doxorubicin	ENSG00000051825	8488.14	0.52242479	-0.00269999	0.0
Doxorubicin	ENSG00000176871	8486.38	0.52230633	0.11325512	0.01
Doxorubicin	ENSG00000163947	8484.61	0.5221872	-0.02812851	0.0
Doxorubicin	ENSG00000213853	8484.4	0.52217307	0.0700789	0.0
Doxorubicin	ENSG00000152503	8483.62	0.52212057	0.01131544	0.0
Doxorubicin	ENSG00000110042	8483.44	0.52210846	0.06421215	0.0
Doxorubicin	ENSG00000149503	8482.83	0.5220674	-0.06887022	0.0
Doxorubicin	ENSG00000196263	8482.58	0.52205057	0.05917096	0.0
Doxorubicin	ENSG00000168393	8481.51	0.52197856	-0.01567994	0.0
Doxorubicin	ENSG00000135837	8480.94	0.52194019	-0.00973114	0.0
Doxorubicin	ENSG00000181019	8480.73	0.52192606	0.08443592	0.0
Doxorubicin	ENSG00000150787	8480.59	0.52191664	0.02411297	0.0
Doxorubicin	ENSG00000103202	8478.77	0.52179414	0.04911108	0.0
Doxorubicin	ENSG00000179388	8478.04	0.52174501	-0.12708202	0.13
Doxorubicin	ENSG00000196116	8478.03	0.52174434	-0.00551783	0.0
Doxorubicin	ENSG00000169410	8477.74	0.52172482	-0.10286664	0.0
Doxorubicin	ENSG00000108578	8477.57	0.52171338	-0.07242958	0.0
Doxorubicin	ENSG00000169851	8477.57	0.52171338	-0.02286074	0.0
Doxorubicin	ENSG00000012504	8477.49	0.52170799	0.05132228	0.0
Doxorubicin	ENSG00000076067	8476.03	0.52160973	-0.08160837	0.01
Doxorubicin	ENSG00000163923	8474.4	0.52150002	-0.09310324	0.0
Doxorubicin	ENSG00000151014	8473.25	0.52142262	0.04399605	0.0
Doxorubicin	ENSG00000118194	8471.8	0.52132503	0.1091835	0.0
Doxorubicin	ENSG00000130707	8470.88	0.52126311	0.00399116	0.0
Doxorubicin	ENSG00000176407	8470.2	0.52121735	-0.01960773	0.0
Doxorubicin	ENSG00000146859	8469.56	0.52117427	-0.04589399	0.0
Doxorubicin	ENSG00000023697	8468.15	0.52107937	0.03741464	0.0
Doxorubicin	ENSG00000102048	8467.21	0.52101611	0.03856491	0.0
Doxorubicin	ENSG00000165630	8466.89	0.52099457	-0.11563475	0.05
Doxorubicin	ENSG00000104331	8462.74	0.52071526	0.0256744	0.0
Doxorubicin	ENSG00000106012	8461.28	0.52061699	0.06494205	0.0
Doxorubicin	ENSG00000123636	8461.2	0.52061161	-0.03453524	0.0
Doxorubicin	ENSG00000085733	8460.77	0.52058267	0.07252325	0.0
Doxorubicin	ENSG00000213064	8460.12	0.52053892	-0.11693661	0.12
Doxorubicin	ENSG00000164576	8459.88	0.52052277	-0.04095414	0.0
Doxorubicin	ENSG00000162645	8456.67	0.52030672	0.00137211	0.0
Doxorubicin	ENSG00000178952	8456.56	0.52029932	0.01239035	0.0
Doxorubicin	ENSG00000068120	8456.4	0.52028855	0.05893787	0.0
Doxorubicin	ENSG00000138801	8456.03	0.52026364	-0.00760064	0.0
Doxorubicin	ENSG00000197724	8455.11	0.52020172	-0.10181644	0.0
Doxorubicin	ENSG00000197381	8452.9	0.52005298	-0.11451725	0.04
Doxorubicin	ENSG00000183258	8452.08	0.51999779	0.02497112	0.0
Doxorubicin	ENSG00000056097	8451.3	0.5199453	-0.10003431	0.0
Doxorubicin	ENSG00000115484	8449.96	0.51985511	-0.10023222	0.0
Doxorubicin	ENSG00000165175	8449.58	0.51982953	0.10277154	0.0
Doxorubicin	ENSG00000030110	8448.08	0.51972858	-0.01266751	0.0
Doxorubicin	ENSG00000053702	8446.38	0.51961416	0.03739852	0.0
Doxorubicin	ENSG00000107263	8446.08	0.51959397	-0.01225659	0.0
Doxorubicin	ENSG00000156298	8444.96	0.51951859	0.05520463	0.0
Doxorubicin	ENSG00000108963	8444.53	0.51948964	-0.11155474	0.03
Doxorubicin	ENSG00000141574	8442.65	0.51936311	-0.01451679	0.0
Doxorubicin	ENSG00000154188	8441.31	0.51927293	0.0281928	0.0
Doxorubicin	ENSG00000137218	8441.3	0.51927225	0.02349391	0.0
Doxorubicin	ENSG00000104731	8439.93	0.51918005	0.04098483	0.0
Doxorubicin	ENSG00000143457	8439.79	0.51917062	-0.01159467	0.0
Doxorubicin	ENSG00000205629	8436.11	0.51892294	0.11259944	0.05
Doxorubicin	ENSG00000135914	8435.87	0.51890679	0.06924897	0.0
Doxorubicin	ENSG00000135525	8435.74	0.51889804	0.06055902	0.0
Doxorubicin	ENSG00000169242	8434.58	0.51881997	0.00843573	0.0
Doxorubicin	ENSG00000103932	8432.84	0.51870286	0.05885667	0.0
Doxorubicin	ENSG00000159263	8430.66	0.51855613	-0.01420336	0.0
Doxorubicin	ENSG00000186480	8430.61	0.51855277	0.09228463	0.0
Doxorubicin	ENSG00000000457	8428.72	0.51842556	-0.03088561	0.0
Doxorubicin	ENSG00000090013	8426.81	0.51829701	0.06751872	0.0
Doxorubicin	ENSG00000182890	8426.74	0.5182923	-0.07079572	0.0
Doxorubicin	ENSG00000130881	8426.45	0.51827278	0.08783523	0.0
Doxorubicin	ENSG00000162777	8426.27	0.51826067	-0.02741017	0.0
Doxorubicin	ENSG00000088827	8423.4	0.5180675	-0.00937202	0.0
Doxorubicin	ENSG00000085224	8420.44	0.51786828	-0.04928113	0.0
Doxorubicin	ENSG00000185000	8418.84	0.5177606	0.11781745	0.05
Doxorubicin	ENSG00000180104	8415.04	0.51750484	0.01493903	0.0
Doxorubicin	ENSG00000198918	8414.92	0.51749676	-0.02943803	0.0
Doxorubicin	ENSG00000196497	8412.58	0.51733927	0.00686582	0.0
Doxorubicin	ENSG00000088682	8412.55	0.51733725	0.03362888	0.0
Doxorubicin	ENSG00000166862	8412.29	0.51731975	0.11091208	0.03
Doxorubicin	ENSG00000214021	8411.92	0.51729485	-0.03913119	0.0
Doxorubicin	ENSG00000099617	8410.92	0.51722755	0.00467417	0.0
Doxorubicin	ENSG00000169071	8408.22	0.51704583	-0.01595259	0.0
Doxorubicin	ENSG00000143198	8407.33	0.51698592	0.07821295	0.0
Doxorubicin	ENSG00000185800	8405.84	0.51688564	0.03643712	0.0
Doxorubicin	ENSG00000175467	8402.79	0.51668036	-0.02444451	0.0
Doxorubicin	ENSG00000187514	8401.42	0.51658816	-0.00751081	0.0
Doxorubicin	ENSG00000125144	8400.13	0.51650133	0.04140141	0.0
Doxorubicin	ENSG00000112414	8399.96	0.51648989	-0.06272325	0.0
Doxorubicin	ENSG00000262246	8398.53	0.51639365	0.09379206	0.0
Doxorubicin	ENSG00000145384	8397.79	0.51634384	0.05477807	0.0
Doxorubicin	ENSG00000127870	8397.39	0.51631692	-0.0502892	0.0
Doxorubicin	ENSG00000106328	8396.65	0.51626711	0.04642639	0.0
Doxorubicin	ENSG00000186765	8396.65	0.51626711	0.0555194	0.0
Doxorubicin	ENSG00000175455	8396.18	0.51623548	-0.0455028	0.0
Doxorubicin	ENSG00000118900	8395.34	0.51617895	0.08536987	0.0
Doxorubicin	ENSG00000164398	8395.31	0.51617693	0.09429412	0.0
Doxorubicin	ENSG00000007038	8392.81	0.51600867	0.03845905	0.0
Doxorubicin	ENSG00000198963	8392.21	0.51596828	-0.02490277	0.0
Doxorubicin	ENSG00000159479	8391.17	0.51589829	0.01628326	0.0
Doxorubicin	ENSG00000100285	8390.73	0.51586867	-0.01871277	0.0
Doxorubicin	ENSG00000139278	8389.9	0.51581281	-0.10718839	0.04
Doxorubicin	ENSG00000143156	8388.8	0.51573878	-0.14292864	0.4
Doxorubicin	ENSG00000197226	8388.08	0.51569032	0.02687562	0.0
Doxorubicin	ENSG00000100883	8381.96	0.51527841	0.00911832	0.0
Doxorubicin	ENSG00000177731	8381.86	0.51527168	-0.02695991	0.0
Doxorubicin	ENSG00000171295	8381.51	0.51524813	0.03503034	0.0
Doxorubicin	ENSG00000101134	8380.95	0.51521044	0.03133918	0.0
Doxorubicin	ENSG00000189058	8380.29	0.51516602	0.09504673	0.0
Doxorubicin	ENSG00000148459	8379.67	0.51512429	-0.04081174	0.0
Doxorubicin	ENSG00000143420	8379.0	0.51507919	0.01698538	0.0
Doxorubicin	ENSG00000155876	8375.37	0.51483488	-0.03941021	0.0
Doxorubicin	ENSG00000171222	8373.56	0.51471306	0.00696409	0.0
Doxorubicin	ENSG00000196218	8370.61	0.51451451	-0.06946015	0.0
Doxorubicin	ENSG00000163814	8368.67	0.51438394	-0.00153549	0.0
Doxorubicin	ENSG00000138688	8367.04	0.51427423	0.00242494	0.0
Doxorubicin	ENSG00000008516	8366.85	0.51426145	-0.01235406	0.0
Doxorubicin	ENSG00000156735	8365.71	0.51418472	-0.03833411	0.0
Doxorubicin	ENSG00000076706	8365.46	0.51416789	0.01917216	0.0
Doxorubicin	ENSG00000113141	8362.64	0.5139781	-0.06907216	0.0
Doxorubicin	ENSG00000173546	8362.19	0.51394781	-0.02255305	0.0
Doxorubicin	ENSG00000117222	8360.45	0.5138307	0.06996497	0.0
Doxorubicin	ENSG00000111358	8359.12	0.51374118	0.01510436	0.0
Doxorubicin	ENSG00000124508	8357.81	0.51365302	-0.13332048	0.27
Doxorubicin	ENSG00000167106	8357.44	0.51362811	0.04146774	0.0
Doxorubicin	ENSG00000121570	8356.5	0.51356485	-0.00998075	0.0
Doxorubicin	ENSG00000116128	8356.16	0.51354196	0.00505947	0.0
Doxorubicin	ENSG00000102081	8354.35	0.51342014	-0.07216337	0.0
Doxorubicin	ENSG00000131016	8353.06	0.51333332	-0.07039253	0.0
Doxorubicin	ENSG00000135517	8351.24	0.51321083	0.02064952	0.0
Doxorubicin	ENSG00000133135	8347.43	0.5129544	0.06648449	0.0
Doxorubicin	ENSG00000104823	8345.15	0.51280094	-0.00757621	0.0
Doxorubicin	ENSG00000164144	8340.71	0.51250211	0.01315085	0.0
Doxorubicin	ENSG00000163734	8340.3	0.51247452	-0.00151148	0.0
Doxorubicin	ENSG00000130656	8340.22	0.51246913	-0.0105177	0.0
Doxorubicin	ENSG00000106069	8337.63	0.51229481	0.05630575	0.0
Doxorubicin	ENSG00000166266	8337.48	0.51228472	-0.07586515	0.0
Doxorubicin	ENSG00000107959	8337.04	0.5122551	0.02105437	0.0
Doxorubicin	ENSG00000112763	8336.63	0.51222751	-0.12033419	0.14
Doxorubicin	ENSG00000181090	8332.87	0.51197445	-0.03254413	0.0
Doxorubicin	ENSG00000091157	8332.01	0.51191656	0.06882313	0.0
Doxorubicin	ENSG00000256713	8331.12	0.51185666	-0.00335087	0.0
Doxorubicin	ENSG00000262304	8330.37	0.51180619	0.06176496	0.0
Doxorubicin	ENSG00000122786	8328.48	0.51167898	-0.01406542	0.0
Doxorubicin	ENSG00000126756	8328.3	0.51166687	-0.05163323	0.0
Doxorubicin	ENSG00000142182	8328.23	0.51166215	-0.00124784	0.0
Doxorubicin	ENSG00000108298	8328.09	0.51165273	-0.08415157	0.0
Doxorubicin	ENSG00000170035	8325.6	0.51148514	-0.05192561	0.0
Doxorubicin	ENSG00000077984	8325.22	0.51145957	-0.08034494	0.0
Doxorubicin	ENSG00000008323	8325.04	0.51144745	0.08956342	0.0
Doxorubicin	ENSG00000051341	8325.02	0.51144611	-0.06893846	0.0
Doxorubicin	ENSG00000141086	8324.9	0.51143803	0.03256917	0.0
Doxorubicin	ENSG00000169220	8324.76	0.51142861	-0.0246104	0.0
Doxorubicin	ENSG00000112759	8324.65	0.5114212	0.06471783	0.0
Doxorubicin	ENSG00000119673	8323.36	0.51133438	0.01143632	0.0
Doxorubicin	ENSG00000173221	8323.22	0.51132496	0.04307202	0.0
Doxorubicin	ENSG00000167333	8323.04	0.51131284	-0.04515947	0.0
Doxorubicin	ENSG00000077498	8320.5	0.51114189	0.01719424	0.0
Doxorubicin	ENSG00000089154	8318.67	0.51101872	0.07440755	0.0
Doxorubicin	ENSG00000250361	8318.59	0.51101334	0.03906513	0.0
Doxorubicin	ENSG00000196754	8315.91	0.51083296	-0.05409752	0.0
Doxorubicin	ENSG00000154277	8315.7	0.51081883	-0.02836931	0.0
Doxorubicin	ENSG00000167315	8315.51	0.51080604	0.04763092	0.0
Doxorubicin	ENSG00000130226	8314.67	0.51074951	0.0710161	0.0
Doxorubicin	ENSG00000054796	8308.84	0.51035712	-0.01874728	0.0
Doxorubicin	ENSG00000119715	8308.63	0.51034299	-0.03674559	0.0
Doxorubicin	ENSG00000162227	8307.99	0.51029991	-0.09824049	0.0
Doxorubicin	ENSG00000114316	8307.0	0.51023328	-0.08934702	0.0
Doxorubicin	ENSG00000147246	8306.85	0.51022319	0.03442579	0.0
Doxorubicin	ENSG00000127946	8306.78	0.51021848	-0.02108501	0.0
Doxorubicin	ENSG00000134201	8306.2	0.51017944	0.06957286	0.0
Doxorubicin	ENSG00000103546	8305.79	0.51015185	0.08582137	0.0
Doxorubicin	ENSG00000116560	8305.62	0.5101404	-0.06019215	0.0
Doxorubicin	ENSG00000115844	8305.12	0.51010675	-0.09862554	0.02
Doxorubicin	ENSG00000154518	8304.53	0.51006704	0.00825501	0.0
Doxorubicin	ENSG00000099282	8303.16	0.50997483	0.07881617	0.0
Doxorubicin	ENSG00000154845	8301.65	0.50987321	-0.06260861	0.0
Doxorubicin	ENSG00000106268	8301.07	0.50983417	-0.00230582	0.0
Doxorubicin	ENSG00000018699	8299.11	0.50970225	-0.08388624	0.0
Doxorubicin	ENSG00000143851	8298.56	0.50966524	-0.04559659	0.0
Doxorubicin	ENSG00000113924	8297.52	0.50959524	0.08942749	0.0
Doxorubicin	ENSG00000171365	8297.37	0.50958514	0.07365168	0.0
Doxorubicin	ENSG00000117586	8297.35	0.5095838	-0.03862422	0.0
Doxorubicin	ENSG00000105610	8296.92	0.50955486	0.06867394	0.0
Doxorubicin	ENSG00000165125	8294.19	0.50937112	0.05830235	0.0
Doxorubicin	ENSG00000006607	8293.55	0.50932804	0.08980937	0.0
Doxorubicin	ENSG00000172262	8288.77	0.50900633	-0.08513745	0.0
Doxorubicin	ENSG00000184144	8286.35	0.50884345	-0.06477165	0.0
Doxorubicin	ENSG00000173218	8284.96	0.5087499	-0.04074796	0.0
Doxorubicin	ENSG00000042832	8278.24	0.50829761	0.03811612	0.0
Doxorubicin	ENSG00000198431	8277.87	0.50827271	0.07665286	0.0
Doxorubicin	ENSG00000183648	8277.07	0.50821887	0.0287089	0.0
Doxorubicin	ENSG00000058404	8276.41	0.50817444	0.08701605	0.0
Doxorubicin	ENSG00000184502	8275.96	0.50814416	0.01409735	0.0
Doxorubicin	ENSG00000138760	8275.79	0.50813272	0.06170776	0.0
Doxorubicin	ENSG00000123594	8275.2	0.50809301	0.00974832	0.0
Doxorubicin	ENSG00000124151	8275.18	0.50809166	-0.06314705	0.0
Doxorubicin	ENSG00000168374	8273.28	0.50796378	0.09127262	0.0
Doxorubicin	ENSG00000170745	8272.91	0.50793888	0.08243163	0.0
Doxorubicin	ENSG00000141179	8270.1	0.50774975	-0.03676142	0.0
Doxorubicin	ENSG00000145244	8269.74	0.50772552	-0.05708841	0.0
Doxorubicin	ENSG00000161204	8268.5	0.50764207	0.05130863	0.0
Doxorubicin	ENSG00000120915	8266.84	0.50753034	0.02023931	0.0
Doxorubicin	ENSG00000178279	8266.58	0.50751284	0.05208843	0.0
Doxorubicin	ENSG00000150401	8266.18	0.50748592	0.02087673	0.0
Doxorubicin	ENSG00000213398	8264.67	0.50738429	-0.07852965	0.0
Doxorubicin	ENSG00000112249	8262.88	0.50726382	-0.07773014	0.0
Doxorubicin	ENSG00000167695	8261.48	0.50716959	-0.05403188	0.0
Doxorubicin	ENSG00000278705	8261.44	0.5071669	0.02378093	0.0
Doxorubicin	ENSG00000127022	8261.18	0.5071494	0.03623064	0.0
Doxorubicin	ENSG00000137563	8260.82	0.50712517	0.0038509	0.0
Doxorubicin	ENSG00000151718	8259.94	0.50706594	-0.05649377	0.0
Doxorubicin	ENSG00000135905	8257.82	0.50692326	-0.02873232	0.0
Doxorubicin	ENSG00000157445	8257.4	0.50689499	0.0670069	0.0
Doxorubicin	ENSG00000183454	8255.23	0.50674894	-0.01975648	0.0
Doxorubicin	ENSG00000125482	8254.51	0.50670048	-0.11858002	0.06
Doxorubicin	ENSG00000100225	8250.78	0.50644944	-0.03595425	0.0
Doxorubicin	ENSG00000177963	8250.45	0.50642722	-0.0101497	0.0
Doxorubicin	ENSG00000119760	8249.98	0.50639559	-0.10240095	0.01
Doxorubicin	ENSG00000197265	8249.1	0.50633636	-0.11544823	0.04
Doxorubicin	ENSG00000147206	8246.83	0.50618358	-0.06586686	0.0
Doxorubicin	ENSG00000141127	8246.3	0.50614791	-0.10598601	0.0
Doxorubicin	ENSG00000058453	8244.23	0.50600859	-0.02943993	0.0
Doxorubicin	ENSG00000143799	8242.75	0.50590898	-0.0019098	0.0
Doxorubicin	ENSG00000112599	8241.84	0.50584773	-0.0144487	0.0
Doxorubicin	ENSG00000125633	8241.65	0.50583495	-0.01665344	0.0
Doxorubicin	ENSG00000135631	8241.29	0.50581072	0.04836428	0.0
Doxorubicin	ENSG00000115421	8240.85	0.5057811	-0.08308355	0.0
Doxorubicin	ENSG00000147459	8240.67	0.50576899	0.03324288	0.0
Doxorubicin	ENSG00000116679	8240.37	0.5057488	-0.07194541	0.0
Doxorubicin	ENSG00000131264	8240.11	0.5057313	0.0113195	0.0
Doxorubicin	ENSG00000171840	8240.1	0.50573063	-0.03529314	0.0
Doxorubicin	ENSG00000132475	8239.75	0.50570707	-0.10117979	0.01
Doxorubicin	ENSG00000169093	8236.38	0.50548025	-0.03230617	0.0
Doxorubicin	ENSG00000112164	8235.17	0.50539882	0.11313526	0.02
Doxorubicin	ENSG00000120690	8234.75	0.50537055	-0.1043021	0.0
Doxorubicin	ENSG00000103184	8234.59	0.50535978	0.0086974	0.0
Doxorubicin	ENSG00000124145	8233.49	0.50528574	0.04158392	0.0
Doxorubicin	ENSG00000089685	8233.11	0.50526017	0.02934538	0.0
Doxorubicin	ENSG00000141424	8231.7	0.50516527	0.04878308	0.0
Doxorubicin	ENSG00000116752	8231.54	0.5051545	-0.10330195	0.0
Doxorubicin	ENSG00000243927	8230.42	0.50507912	-0.03281763	0.0
Doxorubicin	ENSG00000006327	8229.31	0.50500441	0.00562532	0.0
Doxorubicin	ENSG00000107864	8227.28	0.50486778	0.00646977	0.0
Doxorubicin	ENSG00000137054	8226.54	0.50481798	-0.03256774	0.0
Doxorubicin	ENSG00000129292	8225.15	0.50472443	-0.0529869	0.0
Doxorubicin	ENSG00000121310	8224.81	0.50470154	0.03068035	0.0
Doxorubicin	ENSG00000152217	8224.58	0.50468606	0.12730892	0.07
Doxorubicin	ENSG00000085465	8224.49	0.50468001	0.08754089	0.01
Doxorubicin	ENSG00000137807	8222.55	0.50454943	-0.04578614	0.0
Doxorubicin	ENSG00000118777	8222.52	0.50454742	0.06938387	0.0
Doxorubicin	ENSG00000172482	8222.2	0.50452588	-0.01496613	0.0
Doxorubicin	ENSG00000154545	8221.98	0.50451107	-0.04795318	0.0
Doxorubicin	ENSG00000171855	8221.85	0.50450232	0.04982937	0.0
Doxorubicin	ENSG00000168078	8221.66	0.50448953	-0.03830385	0.0
Doxorubicin	ENSG00000178035	8220.32	0.50439935	-0.0391484	0.0
Doxorubicin	ENSG00000196865	8220.24	0.50439396	-0.11965414	0.05
Doxorubicin	ENSG00000171940	8219.24	0.50432666	-0.0434913	0.0
Doxorubicin	ENSG00000131471	8219.15	0.5043206	0.01083537	0.0
Doxorubicin	ENSG00000152147	8218.87	0.50430175	-0.07695114	0.0
Doxorubicin	ENSG00000065911	8218.17	0.50425464	-0.08140336	0.0
Doxorubicin	ENSG00000124701	8217.35	0.50419945	0.04540046	0.0
Doxorubicin	ENSG00000156697	8216.19	0.50412138	-0.09095147	0.0
Doxorubicin	ENSG00000178342	8215.7	0.5040884	0.04730888	0.0
Doxorubicin	ENSG00000139697	8215.12	0.50404936	-0.00099862	0.0
Doxorubicin	ENSG00000071462	8214.94	0.50403725	0.03450702	0.0
Doxorubicin	ENSG00000071991	8214.24	0.50399014	-0.00246891	0.0
Doxorubicin	ENSG00000116957	8211.47	0.5038037	-0.0235028	0.0
Doxorubicin	ENSG00000147140	8209.75	0.50368794	-0.06970992	0.0
Doxorubicin	ENSG00000134812	8208.31	0.50359102	0.04216591	0.0
Doxorubicin	ENSG00000183734	8208.27	0.50358833	0.0218909	0.0
Doxorubicin	ENSG00000170276	8207.12	0.50351093	0.0487894	0.0
Doxorubicin	ENSG00000075340	8206.8	0.50348939	-0.04091588	0.0
Doxorubicin	ENSG00000085185	8202.98	0.50323229	-0.03774715	0.0
Doxorubicin	ENSG00000162267	8201.22	0.50311383	0.01165557	0.0
Doxorubicin	ENSG00000050327	8200.36	0.50305595	0.05436465	0.0
Doxorubicin	ENSG00000119950	8199.93	0.50302701	0.01823073	0.0
Doxorubicin	ENSG00000005007	8198.67	0.50294221	0.04191028	0.0
Doxorubicin	ENSG00000122729	8198.41	0.50292471	0.00445185	0.0
Doxorubicin	ENSG00000164105	8196.13	0.50277125	-0.01032011	0.0
Doxorubicin	ENSG00000205358	8195.7	0.50274231	0.0177998	0.0
Doxorubicin	ENSG00000108239	8195.62	0.50273693	0.06511823	0.0
Doxorubicin	ENSG00000158485	8194.9	0.50268847	0.00518813	0.0
Doxorubicin	ENSG00000143641	8193.95	0.50262453	-0.07748135	0.0
Doxorubicin	ENSG00000196284	8192.15	0.50250338	-0.12749504	0.17
Doxorubicin	ENSG00000132334	8189.95	0.50235531	-0.0058929	0.0
Doxorubicin	ENSG00000148604	8185.55	0.50205918	0.01803607	0.0
Doxorubicin	ENSG00000140365	8185.23	0.50203764	-0.00793612	0.0
Doxorubicin	ENSG00000143258	8184.79	0.50200802	-0.0631945	0.0
Doxorubicin	ENSG00000173432	8184.49	0.50198783	-0.04020358	0.0
Doxorubicin	ENSG00000112818	8183.72	0.50193601	0.14724453	0.42
Doxorubicin	ENSG00000108622	8179.06	0.50162237	-0.10561433	0.0
Doxorubicin	ENSG00000127528	8178.76	0.50160218	-0.11556046	0.05
Doxorubicin	ENSG00000171206	8178.21	0.50156516	-0.0752401	0.0
Doxorubicin	ENSG00000170190	8176.94	0.50147969	0.01138269	0.0
Doxorubicin	ENSG00000120662	8176.89	0.50147632	-0.07925327	0.0
Doxorubicin	ENSG00000014138	8174.84	0.50133835	-0.05047527	0.0
Doxorubicin	ENSG00000043514	8172.89	0.5012071	-0.0645594	0.0
Doxorubicin	ENSG00000175130	8170.69	0.50105903	0.00558218	0.0
Doxorubicin	ENSG00000133740	8170.2	0.50102605	-0.13423748	0.21
Doxorubicin	ENSG00000115216	8169.55	0.50098231	-0.00323865	0.0
Doxorubicin	ENSG00000141434	8167.19	0.50082347	0.10100183	0.0
Doxorubicin	ENSG00000129657	8165.91	0.50073732	-0.04843689	0.0
Doxorubicin	ENSG00000127980	8165.58	0.50071511	0.00972643	0.0
Doxorubicin	ENSG00000104936	8164.47	0.5006404	0.0520204	0.0
Doxorubicin	ENSG00000100979	8164.4	0.50063569	-0.06532658	0.0
Doxorubicin	ENSG00000166847	8162.52	0.50050916	0.05055709	0.0
Doxorubicin	ENSG00000129071	8160.99	0.50040618	-0.05781418	0.0
Doxorubicin	ENSG00000134531	8160.36	0.50036378	-0.02375235	0.0
Doxorubicin	ENSG00000127399	8157.78	0.50019013	0.04952985	0.0
